Price,Adj Close,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,label
Ticker,ALCHEMY,ALCHEMY,PAY-USD,ALCHEMY,PAY-USD,ALCHEMY,PAY-USD,ALCHEMY,PAY-USD,ALCHEMY,PAY-USD,0
Date,,,,,,,,,,,,0
2024-01-01,,,0.008078999817371368,,0.00860000029206276,,0.007848000153899193,,0.008302999660372734,,30324,0
2024-01-02,,,0.008538000285625458,,0.00880299974232912,,0.008061000145971775,,0.008080000057816505,,32225,0
2024-01-03,,,0.00798800028860569,,0.00880999956279993,,0.007930000312626362,,0.00853899959474802,,27097,0
2024-01-04,,,0.008365999907255173,,0.008615000173449516,,0.00792699959129095,,0.007992000319063663,,22471,0
2024-01-05,,,0.006180000025779009,,0.008456000126898289,,0.006124999839812517,,0.008365999907255173,,21131,0
2024-01-06,,,0.008258000016212463,,0.008290999568998814,,0.006051999982446432,,0.006178999785333872,,24985,0
2024-01-07,,,0.008200000040233135,,0.00853199977427721,,0.008154000155627728,,0.008245999924838543,,22018,0
2024-01-08,,,0.008488000370562077,,0.008763999678194523,,0.008113999851047993,,0.008169000037014484,,30974,0
2024-01-09,,,0.008453999646008015,,0.008759000338613987,,0.007544999942183495,,0.008488000370562077,,37002,0
2024-01-10,,,0.00827299989759922,,0.008798999711871147,,0.007557000033557415,,0.008438999764621258,,32189,0
2024-01-11,,,0.0083619998767972,,0.00848700013011694,,0.007945000194013119,,0.00827299989759922,,34383,0
2024-01-12,,,0.008222999982535839,,0.008624999783933163,,0.008008000440895557,,0.0083600003272295,,33840,0
2024-01-13,,,0.008190999738872051,,0.00825399998575449,,0.00800899975001812,,0.008222999982535839,,32720,0
2024-01-14,,,0.008307999931275845,,0.008546000346541405,,0.00802099984139204,,0.008185000158846378,,24474,0
2024-01-15,,,0.008070999756455421,,0.008515000343322754,,0.008038000203669071,,0.008276999928057194,,26678,0
2024-01-16,,,0.008057000115513802,,0.00829899962991476,,0.007985999807715416,,0.008062000386416912,,35767,0
2024-01-17,,,0.008093000389635563,,0.008465000428259373,,0.007859000004827976,,0.008050000295042992,,24678,0
2024-01-18,,,0.007828000001609325,,0.00814099982380867,,0.007430000230669975,,0.008124999701976776,,24257,0
2024-01-19,,,0.007513000164180994,,0.008005999960005283,,0.007393000181764364,,0.007840000092983246,,25525,0
2024-01-20,,,0.007970999926328659,,0.008450999855995178,,0.007439000066369772,,0.007513000164180994,,21185,0
2024-01-21,,,0.007838999852538109,,0.008031000383198261,,0.007732999976724386,,0.007999000139534473,,33499,0
2024-01-22,,,0.007666999939829111,,0.007873999886214733,,0.007356000132858753,,0.00785799976438284,,31538,0
2024-01-23,,,0.007660999894142151,,0.0077599999494850636,,0.007412999868392944,,0.007703999988734722,,34619,0
2024-01-24,,,0.007961000315845013,,0.008070999756455421,,0.007530999835580587,,0.007660999894142151,,28803,0
2024-01-25,,,0.00791999977082014,,0.008047999814152718,,0.007544000167399645,,0.007961000315845013,,23594,0
2024-01-26,,,0.008051999844610691,,0.008201999589800835,,0.007683000061661005,,0.007980999536812305,,29873,0
2024-01-27,,,0.008078999817371368,,0.00814799964427948,,0.007884999737143517,,0.008051999844610691,,25713,0
2024-01-28,,,0.007915999740362167,,0.008088000118732452,,0.007896999828517437,,0.008061000145971775,,33700,0
2024-01-29,,,0.007993999868631363,,0.008236000314354897,,0.007877999916672707,,0.007937000133097172,,35830,0
2024-01-30,,,0.008511999621987343,,0.008684000000357628,,0.007938000373542309,,0.00800700020045042,,31597,0
2024-01-31,,,0.008376999758183956,,0.008623000234365463,,0.0079969996586442,,0.008511999621987343,,21915,0
2024-02-01,,,0.00785099994391203,,0.008433000184595585,,0.007788999937474728,,0.008376999758183956,,32939,0
2024-02-02,,,0.007774000056087971,,0.00889699999243021,,0.007664000149816275,,0.007853000424802303,,28935,0
2024-02-03,,,0.008162000216543674,,0.008325999602675438,,0.00775599991902709,,0.007784999907016754,,24501,0
2024-02-04,,,0.007919000461697578,,0.008585000410676003,,0.007710999809205532,,0.00817899964749813,,26135,0
2024-02-05,,,0.00786300003528595,,0.00821600016206503,,0.0075240000151097775,,0.0078959995880723,,28623,0
2024-02-06,,,0.007829999551177025,,0.008549000136554241,,0.0077680000104010105,,0.00786999985575676,,31316,0
2024-02-07,,,0.008167999796569347,,0.008322999812662601,,0.007747000083327293,,0.007807999849319458,,32009,0
2024-02-08,,,0.008279000408947468,,0.008321000263094902,,0.008093000389635563,,0.008163999766111374,,35625,0
2024-02-09,,,0.008197999559342861,,0.009216999635100365,,0.00800899975001812,,0.008279000408947468,,31295,0
2024-02-10,,,0.008342999964952469,,0.008510000072419643,,0.00798800028860569,,0.008197000250220299,,29924,0
2024-02-11,,,0.008801000192761421,,0.00902200024574995,,0.008225999772548676,,0.008337999694049358,,33463,0
2024-02-12,,,0.008666999638080597,,0.008988000452518463,,0.008263000287115574,,0.008857999928295612,,30139,0
2024-02-13,,,0.008502000011503696,,0.008899999782443047,,0.007992999628186226,,0.00865199975669384,,23442,0
2024-02-14,,,0.008716000244021416,,0.008813999593257904,,0.008169000037014484,,0.008502000011503696,,26651,0
2024-02-15,,,0.008183999918401241,,0.008851000107824802,,0.008178000338375568,,0.008716000244021416,,27069,0
2024-02-16,,,0.008609999902546406,,0.008868999779224396,,0.008151000365614891,,0.008186000399291515,,34607,0
2024-02-17,,,0.008391999639570713,,0.00886599998921156,,0.008236999623477459,,0.008609999902546406,,33187,0
2024-02-18,,,0.007459000218659639,,0.008700000122189522,,0.0070039997808635235,,0.008391999639570713,,43323,0
2024-02-19,,,0.007532000076025724,,0.008070999756455421,,0.007052000146359205,,0.007472999859601259,,38634,0
2024-02-20,,,0.007209000177681446,,0.007639000192284584,,0.006881999783217907,,0.0075090001337230206,,35190,0
2024-02-21,,,0.007428999990224838,,0.0075610000640153885,,0.007038000039756298,,0.0072119999676942825,,29069,0
2024-02-22,,,0.008173000067472458,,0.008441999554634094,,0.007393000181764364,,0.007455000188201666,,29276,0
2024-02-23,,,0.0078050000593066216,,0.008263000287115574,,0.007329000160098076,,0.00817199982702732,,22763,0
2024-02-24,,,0.008042999543249607,,0.008070000447332859,,0.007579000201076269,,0.007809000089764595,,22934,0
2024-02-25,,,0.007929000072181225,,0.00817899964749813,,0.00788199994713068,,0.008042999543249607,,21070,0
2024-02-26,,,0.009783999994397163,,0.010870000347495079,,0.007908999919891357,,0.007934000343084335,,46900,0
2024-02-27,,,0.009472999721765518,,0.011688999831676483,,0.009251000359654427,,0.00978699978441,,42383,0
2024-02-28,,,0.009719000197947025,,0.010209999978542328,,0.009018000215291977,,0.009445000439882278,,37289,0
2024-02-29,,,0.010095000267028809,,0.0101500004529953,,0.009397000074386597,,0.009717999957501888,,35989,0
2024-03-01,,,0.00939099956303835,,0.010103999637067318,,0.00914399977773428,,0.009914999827742577,,29135,0
2024-03-02,,,0.01039000041782856,,0.010688000358641148,,0.009358000010251999,,0.00939400028437376,,50810,0
2024-03-03,,,0.010622999630868435,,0.011370000429451466,,0.010308999568223953,,0.01039199996739626,,30306,0
2024-03-04,,,0.011350000277161598,,0.012129999697208405,,0.01040599960833788,,0.010622999630868435,,34051,0
2024-03-05,,,0.010503999888896942,,0.011580999940633774,,0.010099000297486782,,0.01135099958628416,,37169,0
2024-03-06,,,0.010273999534547329,,0.010940000414848328,,0.009917999617755413,,0.010503999888896942,,34916,0
2024-03-07,,,0.010087000206112862,,0.010910999961197376,,0.00988100003451109,,0.010273999534547329,,27858,0
2024-03-08,,,0.010498999617993832,,0.010931000113487244,,0.009901000186800957,,0.010087000206112862,,20839,0
2024-03-09,,,0.01014500018209219,,0.010642999783158302,,0.009859999641776085,,0.010468999855220318,,34990,0
2024-03-10,,,0.010727000422775745,,0.010964999906718731,,0.010068999603390694,,0.010157999582588673,,28565,0
2024-03-11,,,0.011074000038206577,,0.01120499987155199,,0.010582000017166138,,0.010703000240027905,,46761,0
2024-03-12,,,0.010960999876260757,,0.01129399985074997,,0.010745000094175339,,0.011074000038206577,,41460,0
2024-03-13,,,0.011415000073611736,,0.011455999687314034,,0.010439000092446804,,0.010960999876260757,,45249,0
2024-03-14,,,0.012342999689280987,,0.012423999607563019,,0.010847000405192375,,0.011415000073611736,,36472,0
2024-03-15,,,0.010824999772012234,,0.012409999966621399,,0.010622000321745872,,0.012357000261545181,,33645,0
2024-03-16,,,0.009856999851763248,,0.010924999602138996,,0.009664000011980534,,0.01080899965018034,,39803,0
2024-03-17,,,0.009870000183582306,,0.010997000150382519,,0.009561000391840935,,0.009856999851763248,,34986,0
2024-03-18,,,0.009320000186562538,,0.009898999705910683,,0.00910400040447712,,0.009870000183582306,,38376,0
2024-03-19,,,0.009344000369310379,,0.010883999988436699,,0.009185000322759151,,0.009320000186562538,,31961,0
2024-03-20,,,0.010107000358402729,,0.010323000140488148,,0.009163999930024147,,0.00940100010484457,,37056,0
2024-03-21,,,0.010563000105321407,,0.010769999586045742,,0.010060999542474747,,0.010107000358402729,,26532,0
2024-03-22,,,0.010250999592244625,,0.010707000270485878,,0.009998000226914883,,0.010563000105321407,,30867,0
2024-03-23,,,0.01027700025588274,,0.010420000180602074,,0.010041999630630016,,0.010250999592244625,,32282,0
2024-03-24,,,0.0104160001501441,,0.010696999728679657,,0.010131999850273132,,0.01027700025588274,,33345,0
2024-03-25,,,0.010463000275194645,,0.010685999877750874,,0.010297000408172607,,0.01040900032967329,,37356,0
2024-03-26,,,0.010340999811887741,,0.010557999834418297,,0.010255999863147736,,0.010432999581098557,,36527,0
2024-03-27,,,0.00990500021725893,,0.010815000161528587,,0.009836999699473381,,0.010339000262320042,,33799,0
2024-03-28,,,0.010209999978542328,,0.010591999627649784,,0.009600999765098095,,0.00990500021725893,,31876,0
2024-03-29,,,0.009885000064969063,,0.010669000446796417,,0.009486000053584576,,0.010193999856710434,,13869,0
2024-03-30,,,0.01064400002360344,,0.011353000067174435,,0.009650000371038914,,0.009885000064969063,,2472,0
2024-03-31,,,0.010654999874532223,,0.011464999988675117,,0.009571000002324581,,0.01064400002360344,,12698,0
2024-04-01,,,0.009721999987959862,,0.010677999816834927,,0.009491999633610249,,0.010654999874532223,,12812,0
2024-04-02,,,0.009852999821305275,,0.010076000355184078,,0.00963599979877472,,0.009721999987959862,,1372,0
2024-04-03,,,0.00980400014668703,,0.010301999747753143,,0.009748999960720539,,0.009852999821305275,,3231,0
2024-04-04,,,0.009943000040948391,,0.010568000376224518,,0.00976600032299757,,0.00980400014668703,,6339,0
2024-04-05,,,0.009643999859690666,,0.010192999616265297,,0.009626000188291073,,0.009943000040948391,,17795,0
2024-04-06,,,0.009597999975085258,,0.009692000225186348,,0.009410000406205654,,0.009643999859690666,,23421,0
2024-04-07,,,0.009862000122666359,,0.011440999805927277,,0.009580000303685665,,0.009597999975085258,,9369,0
2024-04-08,,,0.010456999763846397,,0.01079300045967102,,0.009693000465631485,,0.009862000122666359,,9873,0
2024-04-09,,,0.010591999627649784,,0.010847000405192375,,0.009730000048875809,,0.010456999763846397,,3396,0
2024-04-10,,,0.010487999767065048,,0.010622999630868435,,0.010281999595463276,,0.010591999627649784,,4220,0
2024-04-11,,,0.009783999994397163,,0.010502999648451805,,0.009638999588787556,,0.010487999767065048,,5627,0
2024-04-12,,,0.009484999813139439,,0.01003899984061718,,0.0094200000166893,,0.009783999994397163,,5952,0
2024-04-13,,,0.009425999596714973,,0.010862000286579132,,0.009414000436663628,,0.009484999813139439,,8351,0
2024-04-14,,,0.009495999664068222,,0.010091000236570835,,0.0090549997985363,,0.009425999596714973,,6829,0
2024-04-15,,,0.00787500012665987,,0.010192000307142735,,0.006947999820113182,,0.009507999755442142,,7544,0
2024-04-16,,,0.010181999765336514,,0.010325999930500984,,0.007765000220388174,,0.00787500012665987,,13834,0
2024-04-17,,,0.009232000447809696,,0.010184000246226788,,0.008363000117242336,,0.010181999765336514,,4260,0
2024-04-18,,,0.009060000069439411,,0.009305000305175781,,0.008655999787151814,,0.009232000447809696,,8008,0
2024-04-19,,,0.009465999901294708,,0.009836000390350819,,0.008616999723017216,,0.009060000069439411,,1203,0
2024-04-20,,,0.009759999811649323,,0.010754999704658985,,0.00936300028115511,,0.009465999901294708,,1972,0
2024-04-21,,,0.009959000162780285,,0.010498999617993832,,0.009603999555110931,,0.009759999811649323,,6790,0
2024-04-22,,,0.009630000218749046,,0.010014999657869339,,0.00950200017541647,,0.009959000162780285,,5921,0
2024-04-23,,,0.01015700027346611,,0.01053600013256073,,0.009538999758660793,,0.009630000218749046,,1559,0
2024-04-24,,,0.009499000385403633,,0.010692000389099121,,0.00944599974900484,,0.01015700027346611,,6036,0
2024-04-25,,,0.009065999649465084,,0.009743999689817429,,0.009050999768078327,,0.00949500035494566,,6313,0
2024-04-26,,,0.009185000322759151,,0.009309999644756317,,0.008554999716579914,,0.009065999649465084,,10100,0
2024-04-27,,,0.008956000208854675,,0.009345999918878078,,0.008814999833703041,,0.009185000322759151,,7294,0
2024-04-28,,,0.009135999716818333,,0.009313000366091728,,0.008867999538779259,,0.008956000208854675,,11726,0
2024-04-29,,,0.008918000385165215,,0.009158000349998474,,0.008798000402748585,,0.009135999716818333,,12100,0
2024-04-30,,,0.008379999548196793,,0.008968000300228596,,0.008194000460207462,,0.008918000385165215,,10473,0
2024-05-01,,,0.008322999812662601,,0.008538000285625458,,0.007930000312626362,,0.008379999548196793,,5527,0
2024-05-02,,,0.009097999893128872,,0.009165000170469284,,0.00800700020045042,,0.008322999812662601,,6377,0
2024-05-03,,,0.008527999743819237,,0.009146999567747116,,0.008333000354468822,,0.009097999893128872,,6795,0
2024-05-04,,,0.008754000067710876,,0.008868999779224396,,0.008527000434696674,,0.008527999743819237,,18671,0
2024-05-05,,,0.008413000032305717,,0.008771000429987907,,0.007062000222504139,,0.00875299982726574,,14008,0
2024-05-06,,,0.008719000034034252,,0.010216999799013138,,0.00814600009471178,,0.008413000032305717,,3940,0
2024-05-07,,,0.008592999540269375,,0.010417000390589237,,0.008325999602675438,,0.008719000034034252,,23360,0
2024-05-08,,,0.007949000224471092,,0.008612999692559242,,0.007891000248491764,,0.008592999540269375,,11496,0
2024-05-09,,,0.008724999614059925,,0.009394999593496323,,0.007947999984025955,,0.007949000224471092,,6052,0
2024-05-10,,,0.008004000410437584,,0.008821000345051289,,0.007845999673008919,,0.008724999614059925,,10954,0
2024-05-11,,,0.008196000009775162,,0.00820900034159422,,0.0076419999822974205,,0.008004000410437584,,10434,0
2024-05-12,,,0.008609999902546406,,0.00926900003105402,,0.008196000009775162,,0.008196000009775162,,1994,0
2024-05-13,,,0.008847000077366829,,0.00919399969279766,,0.008245999924838543,,0.008609999902546406,,5367,0
2024-05-14,,,0.007841000333428383,,0.008851000107824802,,0.007823999971151352,,0.008847000077366829,,12898,0
2024-05-15,,,0.00850799959152937,,0.009074999950826168,,0.007757000159472227,,0.007841000333428383,,8476,0
2024-05-16,,,0.008636999875307083,,0.008833999745547771,,0.008202999830245972,,0.00850799959152937,,4691,0
2024-05-17,,,0.008314999751746655,,0.009037000127136707,,0.008276999928057194,,0.008636999875307083,,2748,0
2024-05-18,,,0.008612999692559242,,0.0086260000243783,,0.008233999833464622,,0.008314999751746655,,5200,0
2024-05-19,,,0.008070999756455421,,0.008635000325739384,,0.008031000383198261,,0.008612999692559242,,7396,0
2024-05-20,,,0.007964000105857849,,0.00810100045055151,,0.007687999866902828,,0.008070999756455421,,12569,0
2024-05-21,,,0.008008000440895557,,0.008143000304698944,,0.007747000083327293,,0.007964000105857849,,21896,0
2024-05-22,,,0.007780000101774931,,0.008031000383198261,,0.0077669997699558735,,0.00800899975001812,,21602,0
2024-05-23,,,0.007722000125795603,,0.00816699955612421,,0.007511000148952007,,0.007780000101774931,,9578,0
2024-05-24,,,0.008902999572455883,,0.009819000028073788,,0.00750300008803606,,0.007722000125795603,,9169,0
2024-05-25,,,0.008034000173211098,,0.008926999755203724,,0.007590000052005053,,0.008902999572455883,,5192,0
2024-05-26,,,0.008154000155627728,,0.008620000444352627,,0.007906000129878521,,0.008034000173211098,,1707,0
2024-05-27,,,0.00876499991863966,,0.009355000220239162,,0.008154000155627728,,0.008154000155627728,,5635,0
2024-05-28,,,0.008832000195980072,,0.00910400040447712,,0.008651000447571278,,0.008762000128626823,,2832,0
2024-05-29,,,0.008186999708414078,,0.008836999535560608,,0.008173000067472458,,0.008832000195980072,,5523,0
2024-05-30,,,0.00814600009471178,,0.008232000283896923,,0.007772000040858984,,0.008190999738872051,,22462,0
2024-05-31,,,0.007837999612092972,,0.008201000280678272,,0.007763999979943037,,0.00814799964427948,,18667,0
2024-06-01,,,0.007726000156253576,,0.007848000153899193,,0.007646999787539244,,0.007837999612092972,,23861,0
2024-06-02,,,0.007658999878913164,,0.007815999910235405,,0.007594999857246876,,0.00773000018671155,,22162,0
2024-06-03,,,0.007822000421583652,,0.00808900035917759,,0.007637000177055597,,0.007658999878913164,,23303,0
2024-06-04,,,0.007811000104993582,,0.00788000039756298,,0.007625999860465527,,0.007822000421583652,,10105,0
2024-06-05,,,0.007939999923110008,,0.007956000044941902,,0.007801000028848648,,0.007811000104993582,,18604,0
2024-06-06,,,0.008036999963223934,,0.00811699964106083,,0.007923999801278114,,0.007939999923110008,,26406,0
2024-06-07,,,0.00785600021481514,,0.009271999821066856,,0.0077680000104010105,,0.008036999963223934,,21777,0
2024-06-08,,,0.007965000346302986,,0.008124000392854214,,0.007728000171482563,,0.007854999974370003,,26103,0
2024-06-09,,,0.008034000173211098,,0.008123000152409077,,0.00795700028538704,,0.007965000346302986,,22076,0
2024-06-10,,,0.007809999864548445,,0.008098999969661236,,0.0077320002019405365,,0.008031000383198261,,27089,0
2024-06-11,,,0.007712999824434519,,0.0078940000385046,,0.007538999896496534,,0.007814999669790268,,21015,0
2024-06-12,,,0.007849999703466892,,0.008084000088274479,,0.007521999999880791,,0.007712999824434519,,28878,0
2024-06-13,,,0.007753999903798103,,0.007903000339865685,,0.007625999860465527,,0.00784400012344122,,22045,0
2024-06-14,,,0.006953000091016293,,0.007759000174701214,,0.006918000057339668,,0.007753000129014254,,21641,0
2024-06-15,,,0.007822000421583652,,0.009201999753713608,,0.0069240001030266285,,0.0069519998505711555,,62463,0
